model,fold,params,param_key,macro_f1,mean_absolute_age_error,severe_error_rate
random_forest,5,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6600510642600738,0.13839285714285715,0.04017857142857143
extra_trees,1,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.7046694151778897,0.08888888888888889,0.022222222222222223
extra_trees,2,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.7360093896713614,0.1111111111111111,0.035555555555555556
extra_trees,3,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6758456274603584,0.12,0.044444444444444446
extra_trees,4,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6466007717226663,0.12053571428571429,0.03125
extra_trees,5,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.7235247208931419,0.07589285714285714,0.017857142857142856
extra_trees,1,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.704118766653978,0.09333333333333334,0.02666666666666667
extra_trees,2,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.7281140422742913,0.1288888888888889,0.044444444444444446
extra_trees,3,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6754110941820439,0.13777777777777778,0.04888888888888889
extra_trees,4,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6460533061381991,0.125,0.03571428571428571
extra_trees,5,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.7236336996336996,0.08035714285714286,0.017857142857142856
extra_trees,1,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.5679479189190335,0.14666666666666667,0.044444444444444446
extra_trees,2,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.7324165216015193,0.12,0.04
extra_trees,3,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.6530006887579398,0.14666666666666667,0.04888888888888889
extra_trees,4,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.6331279178338002,0.16071428571428573,0.05357142857142857
extra_trees,5,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.7255675165250236,0.08482142857142858,0.017857142857142856
extra_trees,1,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.6817704712441555,0.12444444444444444,0.04
extra_trees,2,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.6908661338159151,0.19111111111111112,0.07111111111111111
extra_trees,3,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.6238361990122554,0.14666666666666667,0.044444444444444446
extra_trees,4,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.6399138943248532,0.15625,0.049107142857142856
extra_trees,5,"{'max_depth': None, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.706462365865171,0.08928571428571429,0.022321428571428572
extra_trees,1,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.5647031359427281,0.18222222222222223,0.06222222222222222
extra_trees,2,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6880664347435753,0.1688888888888889,0.06222222222222222
extra_trees,3,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6420102888800949,0.17333333333333334,0.06222222222222222
extra_trees,4,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.5935955831608005,0.16964285714285715,0.05357142857142857
extra_trees,5,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6817307448293365,0.10714285714285714,0.026785714285714284
extra_trees,1,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6268856023899252,0.17333333333333334,0.06222222222222222
extra_trees,2,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6402130943991409,0.2222222222222222,0.08
extra_trees,3,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.5504217687074829,0.22666666666666666,0.07555555555555556
extra_trees,4,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.5642884668318194,0.21428571428571427,0.06696428571428571
extra_trees,5,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6796089427813566,0.13392857142857142,0.03571428571428571
extra_trees,1,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.4667318982387475,0.2088888888888889,0.06666666666666667
extra_trees,2,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.4211148648648648,0.29333333333333333,0.10222222222222223
extra_trees,3,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.5241795677647151,0.21777777777777776,0.07111111111111111
extra_trees,4,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.5216274790431404,0.22321428571428573,0.07142857142857142
extra_trees,5,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.5379448239020108,0.16964285714285715,0.044642857142857144
extra_trees,1,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6705418754993826,0.12444444444444444,0.035555555555555556
extra_trees,2,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6734245472837023,0.17333333333333334,0.057777777777777775
extra_trees,3,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6528682263069945,0.14666666666666667,0.05333333333333334
extra_trees,4,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.5876047270482406,0.21428571428571427,0.06696428571428571
extra_trees,5,"{'max_depth': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6796089427813566,0.13392857142857142,0.03571428571428571
extra_trees,1,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.36314103800887515,0.2311111111111111,0.07555555555555556
extra_trees,2,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.4211148648648648,0.29333333333333333,0.10222222222222223
extra_trees,3,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.45217182240743703,0.2577777777777778,0.08888888888888889
extra_trees,4,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.45716290975146556,0.24553571428571427,0.08035714285714286
extra_trees,5,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.47033693875962956,0.20089285714285715,0.05803571428571429
extra_trees,1,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.6207214750567351,0.18666666666666668,0.06222222222222222
extra_trees,2,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.6197260887962975,0.24888888888888888,0.09333333333333334
extra_trees,3,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.5882712215320911,0.20444444444444446,0.07111111111111111
extra_trees,4,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.5711376918673536,0.26785714285714285,0.08928571428571429
extra_trees,5,"{'max_depth': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 2)]",0.6522507943545408,0.14732142857142858,0.04017857142857143
extra_trees,1,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.36314103800887515,0.2311111111111111,0.07555555555555556
extra_trees,2,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.41674752920035935,0.3022222222222222,0.10666666666666667
extra_trees,3,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.44815055158987677,0.26666666666666666,0.09333333333333334
extra_trees,4,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.45716290975146556,0.24553571428571427,0.08035714285714286
extra_trees,5,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'none'}","[('class_weight', None), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.4723888232979142,0.20982142857142858,0.0625
extra_trees,1,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.5954211928673908,0.24888888888888888,0.09333333333333334
extra_trees,2,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6844384167168978,0.27111111111111114,0.10666666666666667
extra_trees,3,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.5149233511586453,0.27555555555555555,0.09333333333333334
extra_trees,4,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.511341474445952,0.35714285714285715,0.12053571428571429
extra_trees,5,"{'max_depth': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': 'balanced', 'fit_weight': 'none'}","[('class_weight', 'balanced'), ('fit_weight', 'none'), ('max_depth', 12), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6594043247654018,0.15625,0.044642857142857144
extra_trees,1,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.704118766653978,0.09333333333333334,0.02666666666666667
extra_trees,2,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.7281140422742913,0.1288888888888889,0.044444444444444446
extra_trees,3,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6754110941820439,0.13777777777777778,0.04888888888888889
extra_trees,4,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.6460533061381991,0.125,0.03571428571428571
extra_trees,5,"{'max_depth': None, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1)]",0.7236336996336996,0.08035714285714286,0.017857142857142856
extra_trees,1,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6268856023899252,0.17333333333333334,0.06222222222222222
extra_trees,2,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6402130943991409,0.2222222222222222,0.08
extra_trees,3,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.5504217687074829,0.22666666666666666,0.07555555555555556
extra_trees,4,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.5642884668318194,0.21428571428571427,0.06696428571428571
extra_trees,5,"{'max_depth': None, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'class_weight': None, 'fit_weight': 'balanced'}","[('class_weight', None), ('fit_weight', 'balanced'), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 3)]",0.6796089427813566,0.13392857142857142,0.03571428571428571
xgboost,1,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.7640037381972865,0.15555555555555556,0.044444444444444446
xgboost,2,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.7367775603392042,0.16444444444444445,0.04
xgboost,3,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.5912489557226399,0.2311111111111111,0.057777777777777775
xgboost,4,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.634473991224733,0.16964285714285715,0.04017857142857143
xgboost,5,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.7211259437575227,0.20535714285714285,0.05357142857142857
xgboost,1,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.7842619965068944,0.12,0.035555555555555556
xgboost,2,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.73567947931575,0.16,0.035555555555555556
xgboost,3,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.5854010025062657,0.24444444444444444,0.06222222222222222
xgboost,4,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.6435550591544634,0.15178571428571427,0.044642857142857144
xgboost,5,"{'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 3), ('min_child_weight', 1), ('subsample', 0.9)]",0.7243636794383063,0.19642857142857142,0.05357142857142857
xgboost,1,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.8128568443051203,0.08,0.017777777777777778
xgboost,2,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.781650207072316,0.08888888888888889,0.022222222222222223
xgboost,3,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.6350101511391834,0.18666666666666668,0.04888888888888889
xgboost,4,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.6102150537634408,0.14732142857142858,0.044642857142857144
xgboost,5,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.8, 'min_child_weight': 1}","[('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.675577178239717,0.16517857142857142,0.04017857142857143
xgboost,1,"{'max_depth': 4, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 1.0, 'min_child_weight': 1}","[('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 4), ('min_child_weight', 1), ('subsample', 0.9)]",0.774774972960091,0.08444444444444445,0.017777777777777778
